time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.990913162304018,9.345747685889357
0.2,9.982345541914052,8.992214980126489
0.3,9.9741284250977,8.790632420216221
0.4,9.966262807547023,8.664235531814027
0.5,9.958791326691898,8.578092539000316
0.6,9.951756952973675,8.515467197694845
0.7,9.945189432159038,8.467670412016325
0.8,9.939102533268212,8.429828941340219
0.9,9.93349565344879,8.39902147291445
1.0,9.92835690234996,8.373396450019754
1.1,9.923666342938613,8.351724320238684
1.2,9.919398831709811,8.333155638900045
1.3,9.915526284562217,8.317083159282218
1.4,9.912019375096307,8.303059528861656
1.5,9.908848745240613,8.29074623455444
1.6,9.905985827295595,8.279880878299135
1.7,9.903403371040293,8.270255607851661
1.8,9.901075754841532,8.261702552889345
1.9,9.89897914323173,8.254083779708669
2.0,9.897091538432061,8.247284227881645
2.1,9.895392760893753,8.241206653811314
2.2,9.893864384203198,8.235767948258456
2.3,9.892489642325678,8.23089640896076
2.4,9.891253321708263,8.2265296865088
2.5,9.89014164679667,8.222613211141608
2.6,9.88914216467778,8.219098967569899
2.7,9.888243632546029,8.215944524988224
2.8,9.887435910282571,8.213112256754524
2.9,9.886709859461872,8.210568703040323
3.0,9.886057249436444,8.20828404284513
3.1,9.885470670706162,8.206231650944089
3.2,9.88494345548853,8.204387721818016
3.3,9.884469605223641,8.202730947223603
3.4,9.884043724638804,8.201242237363891
3.5,9.88366096193992,8.199904478002594
3.6,9.883316954672365,8.198702317600972
3.7,9.883007780792475,8.197621979830274
3.8,9.882729914503091,8.19665109775811
3.9,9.882480186427916,8.195778566716424
4.0,9.88225574772552,8.194994413397445
4.1,9.882054037772274,8.19428967913854
4.2,9.881872755072628,8.19365631568052
4.3,9.881709831083812,8.193087091940223
4.4,9.88156340666954,8.192575510544174
4.5,9.881431810923251,8.192115733038008
4.6,9.88131354212568,8.191702512825163
4.7,9.88120725062385,8.191331135004502
4.8,9.881111723439261,8.19099736237495
4.9,9.8810258704316,8.190697386959357
5.0,9.880948711861656,8.19042778647249
5.1,9.880879367212346,8.190185485221214
5.2,9.880817045141036,8.189967718980274
5.3,9.880761034448854,8.189772003435673
5.4,9.880710695964272,8.189596105830738
5.5,9.880665455248456,8.18943801948798
5.6,9.880624796039324,8.189295940913908
5.7,9.880588254359466,8.189168249224027
5.8,9.880555413220845,8.189053487652359
5.9,9.880525897865727,8.188950346933899
6.0,9.880499371489673,8.18885765037001
6.1,9.880475531397664,8.18877434040622
6.2,9.880454105549582,8.188699466569025
6.3,9.880434849455549,8.188632174624175
6.4,9.88041754338573,8.188571696832607
6.5,9.880401989862733,8.188517343192926
6.6,9.880388011407975,8.188468493570525
6.7,9.880375448516302,8.188424590623566
6.8,9.880364157835741,8.188385133445164
6.9,9.880354010531619,8.188349671849256
7.0,9.880344890816334,8.188317801234966
7.1,9.88033669462805,8.188289157970967
7.2,9.880329328443215,8.188263415247118
7.3,9.880322708209304,8.188240279346138
7.4,9.880316758385703,8.18821948629275
7.5,9.88031141108169,8.188200798842104
7.6,9.88030660528172,8.188184003773118
7.7,9.880302286149197,8.188168909455875
7.8,9.880298404400707,8.188155343665336
7.9,9.880294915743665,8.188143151616405
8.0,9.880291780370898,8.18813219419796
8.1,9.880288962506409,8.188122346385715
8.2,9.880286429997145,8.188113495815752
8.3,9.880284153946103,8.188105541502539
8.4,9.880282108382605,8.188098392686712
8.5,9.880280269965954,8.188091967799576
8.6,9.880278617719087,8.188086193532413
8.7,9.88027713278923,8.188081004000066
8.8,9.880275798232772,8.18807633998921
8.9,9.88027459882192,8.188072148282732
9.0,9.880273520870963,8.188068381052535
9.1,9.88027255208009,8.18806499531383
9.2,9.880271681395046,8.188061952434685
9.3,9.880270898881019,8.188059217695226
9.4,9.880270195609246,8.188056759891504
9.5,9.880269563555153,8.188054550979432
9.6,9.880268995506787,8.188052565754827
9.7,9.880268484982528,8.18805078156581
9.8,9.880268026157124,8.18804917805436
9.9,9.880267613795223,8.18804773692402
10.0,9.880267243191637,8.188046441731132
