id,x,y,z,radius,nuclear_radius,ms,mbx,dt
0.0,-15.0,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.0
1.0,15.0,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.0
0.0,-13.950000000000003,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.1
1.0,13.950000000000003,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.1
0.0,-12.950000000000006,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.2
1.0,12.950000000000006,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.2
1.0,11.95000000000001,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.3
0.0,-11.95000000000001,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.3
1.0,10.950000000000014,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.4
0.0,-10.950000000000014,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.4
0.0,-9.950000000000017,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.5
1.0,9.950000000000017,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.5
0.0,-8.95000000000002,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.6
1.0,8.95000000000002,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.6
1.0,7.950000000000023,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.7
0.0,-7.950000000000023,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.7
0.0,-6.950000000000018,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.8
1.0,6.950000000000018,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.8
1.0,5.949992831517704,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.9
0.0,-5.949992831517704,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.9
1.0,4.949260179321333,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,1.0
0.0,-4.949260179321333,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,1.0
0.0,-4.503759246734074,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
1.0,4.503759246734074,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
1.0,4.5103674815429935,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
0.0,-4.5103674815429935,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
1.0,4.516744533896653,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
0.0,-4.516744533896653,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
0.0,-4.522901552147163,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
1.0,4.522901552147163,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
0.0,-4.528848982834175,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
1.0,4.528848982834175,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
0.0,-4.534596625093283,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
1.0,4.534596625093283,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
1.0,4.540153680079324,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
0.0,-4.540153680079324,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
0.0,-4.545528795929422,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
1.0,4.545528795929422,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
1.0,4.550730108728427,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.9
0.0,-4.550730108728427,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.9
1.0,4.555765279885335,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.0
0.0,-4.555765279885335,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.0
1.0,4.560641530282263,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.1
0.0,-4.560641530282263,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.1
0.0,-4.565365671516485,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.2
1.0,4.565365671516485,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.2
1.0,4.569944134520194,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.3
0.0,-4.569944134520194,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.3
1.0,4.574382995811206,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.4
0.0,-4.574382995811206,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.4
1.0,4.578688001600306,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.5
0.0,-4.578688001600306,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.5
0.0,-4.582864589956646,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.6
1.0,4.582864589956646,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.6
0.0,-4.5869179112112715,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.7
1.0,4.5869179112112715,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.7
0.0,-4.590852846760042,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.8
1.0,4.590852846760042,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.8
0.0,-4.594674026410538,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.9
1.0,4.594674026410538,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.9
0.0,-4.59838584440282,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.0
1.0,4.59838584440282,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.0
0.0,-4.601992474220822,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.1
1.0,4.601992474220822,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.1
0.0,-4.605497882299553,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.2
1.0,4.605497882299553,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.2
0.0,-4.608905840723002,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.3
1.0,4.608905840723002,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.3
0.0,-4.612219938998359,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.4
1.0,4.612219938998359,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.4
0.0,-4.615443594984015,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.5
