0: 291,103,131,326,232,4,1,92,278,66,18,91
106: 384,350,336,343,298,34,297
107: 386,30,344,352,358,359,312,6,16,112,116
108: 329,123,28,69,60,282,250,36
109: 110,180,299,27,58,301,12,2,29,212,11,14,76,198,246
110: 299,27,58,354,301,266,219,57,109,29,212,260,87,11
111: 357,351,352,350,137,305,304,311
112: 306,312,6,257,263,264,311,352,107
113: 133,39,347,153,129,387,380,156,345,130
114: 140,139,397,340
115: 267,222,314,266,265,260,87,315
116: 140,308,346,340,16,314,386,30,107,359
117: 101,31,371,122,370,337,32,36,329,151
118: 10,325,318,362,319,320,88,283,363
119: 399,332,372,142,146,147,373,334,152,300
120: 320,369,368,364,103,272,326,321,273,286,232
121: 376,369,327,328,321,286
122: 117,102,31,371,281,36,63,128,244,99,132
123: 385,344,351,353,108,345,289,35,329,28,312,60
124: 162,395,394,390,389,355,39,159,141,349,136,347,153,294,387
125: 372,324,134,337,32,374,291,148,333,300,367,143,380,156
126: 383,335,98,328,105,292,296,302,295
127: 101,22,102,145,322,365,370
128: 275,95,290,100,94,244,99,102,122,323,63
129: 39,347,331,113,346,57,386,156,345,35
130: 138,156,38,345,379,32,150,380,113
131: 291,335,327,326,105,341,4,0,348,294
132: 336,343,289,297,244,99,282,288,281,122,36
133: 388,158,113,25,157,138,379
134: 31,330,337,125,69,23,1,367,143,156
135: 55,13,75,250,80,203,245,61,217,56,210,237,180,2
136: 398,395,124,390,355,159,356,141,349
137: 391,357,385,351,350,353,111,305
138: 392,161,157,160,353,38,345,130,339,379,40,133
139: 398,162,394,355,393,141,361,140,114,308
140: 116,162,394,393,114,139,308,397,346,340,386,161,359
141: 162,394,124,355,356,349,136,361,82,139,308,346
142: 399,101,372,145,119,318,373,324,362,365,366,334
143: 291,333,232,367,1,325,324,134,330,125
144: 277
145: 399,101,332,142,146,127,365,370
146: 399,332,145,147,119
147: 332,146,119,150,163,378,379
148: 374,291,149,341,382,381,333,300,96,380,125,153
149: 376,375,374,33,154,148,341,382,381,96,389,153,37
150: 147,32,163,300,96,380,130,379,25
151: 385,155,38,378,329,377,332,117,371,370,32
152: 163,381,300,119,373,334
153: 124,389,39,347,113,294,387,374,148,149,341,96,4,380
154: 376,375,383,149,389,159,37
155: 385,384,378,40,377,151
156: 345,130,134,125,380,331,113,129
157: 161,138,339,133,388,158,397
158: 133,162,395,394,388,393,387,157
159: 395,124,390,389,136,37,387,154
160: 392,138,339,379,40
161: 396,386,344,157,138,345,359,339,140,397
162: 395,394,124,355,39,388,393,158,141,140,347,139,308,346
163: 381,152,300,96,147,150,25
164: 175,41
165: 42,168,190,191,166
166: 42,165,190,191,187,47,167,188,197,231
167: 47,48,67,188,192,197,166
168: 42,46,165,169,191,196,43,174
169: 70,46,168,191,238,205,196,175,174,170,51
170: 169,191,205,175,41,204,293,176,51,252
171: 44,48,204
172: 44,48,49,199,200,207,177
173: 46,196,9,178
174: 70,42,46,168,169,189,45,238,3,205,196,20,43
175: 169,191,164,170,41,51
176: 41,44,204,293,177,170,12,181,252
177: 44,49,172,199,207,176,12,182,206
178: 13,202,179,75,209,203,50,245,3,173
179: 13,51,178,183,75,209,215,203,211,245
180: 58,301,12,109,2,29,212,218,252,198,293,135,211,61,217,56,210
181: 12,182,52,213,218,252,176
182: 53,12,181,213,214,206,11,177
183: 179,215,220,211,184
184: 251,261,62,221,52,15,218,183,220,211,61,217
185: 52,252,41,51,211
186: 190,224,229,225,65,89,187
187: 186,190,225,166,188,24,231
188: 47,67,167,192,24,197,8,231,187,166
189: 68,95,195,45,229,236,3,290,20,100,43,65,174,89
190: 42,165,186,229,43,65,187,166
191: 42,165,168,169,205,175,166,170,47,204,197
192: 47,67,167,188,247,193,226,197,8,231
193: 49,21,240,192,199,200,71,226,66,239,26,279
194: 45,235,290,100,9,242,201,258
195: 189,45,229,43,94
196: 46,168,169,45,3,174,173,9
197: 47,167,188,247,192,204,97,231,42,191,205,166
198: 14,76,92,247,278,71,293,246,237,23,180,301,12,109,2,29
199: 44,49,172,193,200,71,207,177,206
200: 49,241,172,240,193,199,239,207
201: 78,202,50,258,194,235,9
202: 78,178,201,208,209,203,50,243,258
203: 55,13,83,202,178,179,75,209,135,215,80,50,243,245
204: 44,47,171,247,293,197,176,191,205,170
205: 70,42,169,191,238,20,174,170,47,247,204,293,197,97
206: 59,17,81,253,12,182,214,11,49,199,71,54,207,177
207: 49,72,172,199,200,54,239,177,214,206
208: 78,79,83,202,209,50,74,243
209: 83,202,178,179,208,215,203,50
210: 85,16,135,250,61,217,56,180,58,266,57,2,212
211: 13,51,179,183,75,220,80,245,61,217,180,184,52,185,218,252
212: 110,180,251,58,301,266,109,2,29,15,260,218,11,61,217,56,210
213: 53,261,62,181,182,52,218
214: 17,254,81,253,182,206,248,72,54,207
215: 83,179,183,209,216,220,80,203
216: 83,84,215,220,259,264
217: 85,135,80,211,61,56,210,180,251,58,184,15,212,218
218: 180,251,58,261,184,181,52,15,212,213,211,61,217
219: 110,267,17,53,254,354,81,262,253,260,87,77,11
220: 84,183,215,216,80,211,184
221: 251,222,184,265,15,85,84
222: 251,261,115,221,86,265,15,260
223: 64,228,229,89,269
224: 64,186,225,268,270
225: 19,186,224,268,187,24,231
226: 92,247,192,193,278,71,66,18,91,97,8,93,279
227: 233,280,26,93,279,103,272,273
228: 275,223,73,269,274,90
229: 186,189,190,195,223,43,65,89
230: 19,95,20,69,1,18,91,97,330
231: 47,188,192,24,197,97,8,42,19,225,65,187,166
232: 291,320,368,120,103,326,367,143,0,18,91,93,325
233: 227,24,8
234: 287,241,240,280,285
235: 194,242,201
236: 68,95,189,3,290,100,69,244,258
237: 70,238,69,23,198,135,2
238: 70,169,3,205,20,237,174,13,75,245
239: 287,21,72,241,240,193,200,54,207
240: 287,21,241,193,200,234,239,280,26,285,279
241: 240,200,234,239,285
242: 194,235,290,100,244,99,288,258
243: 55,60,78,202,282,208,203,257,50,74,258
244: 68,236,290,100,128,242,99,282,258,122,36,132
245: 13,51,178,179,75,135,203,211,70,238,3
246: 14,76,92,198,278,71,59,299,27,301,109,29,4,348
247: 47,92,198,192,204,278,71,226,293,197,97,205
248: 17,254,81,253,214,77,72,54
249: 304,78,256,74,297
250: 312,55,60,16,135,56,210,57,2,108,35,28
251: 222,58,261,266,221,184,265,15,212,260,218,85,61,217
252: 180,12,181,185,170,41,293,176,51,211
253: 59,17,254,354,81,219,214,206,248,77,11,54
254: 17,81,262,253,219,214,248,77
255: 342,356,349,303,309,310,77
256: 304,79,249,263,74,311
257: 312,304,55,60,263,264,74,243,311,112
258: 78,202,282,201,50,243,68,194,45,236,3,290,100,242,244
259: 216,263
260: 110,267,53,251,222,58,261,115,266,219,15,212,87,11
261: 53,251,222,62,86,184,15,213,260,218
262: 267,254,219,77
263: 306,79,259,256,257,264,74,311,112
264: 85,55,6,83,84,216,80,257,263,112
265: 251,222,115,266,221,313,15,85,6,84,16
266: 110,251,58,115,265,57,15,212,260,87,85,16,56,210
267: 115,262,219,260,87
268: 224,225,270,276,10,271
269: 275,64,223,228,89,270,276,317,90,323
270: 64,224,268,269,276,10,317
271: 320,272,88,268,93,10
272: 320,271,120,103,273,227,93
273: 120,103,272,321,104,5,286,227,280,279
274: 102,322,90,63,275,228,73
275: 228,73,94,269,128,102,274,90,323,63
276: 19,268,89,270,269,10,317,330,323,284
277: 369,364,144,283,363
278: 1,14,76,92,198,247,71,226,66,18,91,97,246,0
279: 240,193,226,227,66,280,26,103,273,5
280: 240,227,234,26,285,279,273,104
281: 22,371,122,63,99,132,336,34
282: 60,78,243,258,244,36,132,108,289,28
283: 320,368,364,363,333,277,325,118,373,324,362
284: 10,325,317,318,324,330,323,276
285: 241,240,234,280,26
286: 120,121,327,98,328,326,321,273,104,5
287: 21,240,234,239,296,98,104,5,292
288: 242,99,132,336,297
289: 351,350,132,343,297,329,123,304,60,282
290: 68,189,194,45,236,100,94,128,242,244,258
291: 374,368,148,131,326,341,333,232,367,4,143,0,1,125
292: 126,98,328,287,296
293: 198,247,204,176,205,170,180,12,252
294: 307,124,390,389,302,39,349,347,153,348,131,341
295: 302,342,303,296,126,105
296: 287,126,98,105,292,295
297: 350,132,336,343,106,289,298,304,249,288
298: 384,350,336,343,106,34,297
299: 110,27,301,57,109,2,29,14,76,246,307,348,331
300: 374,163,148,381,333,152,96,380,372,119,373,125,150
301: 110,180,299,27,58,12,109,2,29,212,11,14,76,198,246
302: 390,389,342,349,303,295,294,383,335,126,105
303: 255,302,342,349,295,309,354,77,105
304: 249,256,257,74,311,351,350,111,305,289,297
305: 357,351,352,350,137,111,304,311
306: 263,311,112,352
307: 82,348,294,299,27,354
308: 116,162,394,355,141,361,82,140,139,346,340,315,314
309: 255,356,349,82,303,310,354,87,77
310: 255,356,309,77
311: 306,304,256,257,263,112,351,352,111,305
312: 55,60,16,250,257,112,344,351,107,35,123
313: 314,265,6,30,316
314: 115,313,30,116,360,308,340,316,315
315: 360,361,308,314,115,87
316: 360,340,314,313,30
317: 10,338,318,90,323,284,270,269,276
318: 10,325,118,142,338,317,324,362,366,319,284
319: 10,118,318,88
320: 368,364,271,120,272,88,283,232,325,118
321: 120,121,273,286
322: 102,338,274,127,365,90
323: 102,317,330,90,284,275,95,269,276,128
324: 372,325,142,318,373,330,362,337,125,284,283,333,367,143
325: 10,118,318,324,284,320,368,283,232,367,143
326: 291,368,120,327,103,131,5,286,232,0
327: 376,369,335,121,328,131,326,341,382,286
328: 376,335,121,327,126,98,286,292
329: 385,343,108,38,289,123,151,28,117,371,36
330: 31,324,134,323,337,284,19,95,230,276,69,1,367,143
331: 129,23,299,27,57,2,4,156
332: 372,145,146,147,119,370,32,378,151
333: 374,291,368,148,283,300,367,143,373,324,125
334: 399,142,119,373,362,152
335: 376,383,327,126,98,328,131,105,341,302
336: 132,343,106,298,34,297,288,281
337: 101,372,117,31,324,134,330,125,32
338: 317,318,322,365,366
339: 396,392,391,161,157,160,138,40
340: 116,360,140,114,308,316,314,30,359
341: 376,374,291,335,327,148,149,131,382,389,153,294
342: 255,390,302,349,303,295
343: 385,384,132,336,106,289,298,34,297,329,371
344: 396,391,386,161,357,358,353,345,107,359,35,123,312
345: 386,161,344,138,156,353,38,130,35,123,113,129
346: 116,162,394,355,39,141,82,140,347,308,129,57,386
347: 162,394,124,39,153,113,346,294,129,387
348: 307,294,14,76,246,59,299,27,354,131,105,4
349: 255,124,390,302,355,342,356,141,136,82,303,294,309
350: 351,137,111,106,305,289,298,297,304
351: 357,350,137,111,305,289,123,312,304,311
352: 357,358,111,107,305,306,311,112
353: 391,385,344,137,138,38,345,40,123
354: 59,110,17,81,253,219,87,77,11,307,82,348,303,309
355: 162,394,124,356,141,349,136,361,82,139,308,346
356: 255,355,141,349,136,361,309,310
357: 391,344,351,352,137,358,111,305
358: 396,357,344,352,107,359
359: 396,386,30,161,344,358,107,116,140,397,340
360: 340,316,315,314
361: 355,356,141,139,308,315
362: 118,142,318,373,324,366,334,283,363
363: 364,283,277,118,362
364: 320,369,368,120,283,363,277
365: 101,142,145,338,127,322,366
366: 399,142,338,318,362,365
367: 291,333,232,143,1,325,324,134,330,125
368: 291,320,369,364,120,326,283,333,232,325
369: 368,364,120,121,327,382,277
370: 101,332,117,22,145,371,127,377,151
371: 117,22,281,122,370,343,34,329,377,151
372: 332,142,119,373,324,337,125,32,300
373: 372,142,119,324,362,334,283,333,152,300
374: 291,148,149,341,382,381,333,300,96,380,125,153
375: 376,33,154,149,382,381
376: 375,154,383,335,121,327,149,328,341,382,389
377: 384,155,34,151,22,371,370
378: 155,38,379,40,151,332,147
379: 392,160,138,38,130,378,40,147,150,133,25
380: 374,148,300,96,125,150,156,130,153,113
381: 375,374,33,163,148,149,382,152,300,96
382: 376,375,374,369,327,148,149,341,381
383: 376,154,335,126,390,389,302
384: 385,343,155,106,298,34,377
385: 384,137,343,155,353,38,40,329,123,151
386: 161,344,345,107,359,35,116,140,346,129
387: 395,124,389,39,159,388,158,347,153,113,37,96
388: 133,162,395,394,393,158,387,157
389: 124,390,302,159,153,294,37,387,376,154,383,149,341
390: 124,389,302,342,159,349,136,294,383
391: 396,357,344,137,353,339,40
392: 160,138,339,379,40
393: 398,162,395,394,388,158,140,139
394: 162,395,124,355,39,388,393,158,141,140,347,139,308,346
395: 398,162,394,124,159,388,393,158,136,387
396: 391,161,344,358,359,339,397
397: 140,114,396,161,157,359
398: 395,393,136,139
399: 142,145,146,119,366,334
